subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	02azz6x90	Institute of Theoretical and Applied Mechanics
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	02hgfj293	Siberian Research Institute of Agricultural Economics
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	02qpqb855	Institute of History
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	02vbq0s06	Siberian Law Institute of Russian Federal Drug Control Service
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	03e5eem51	Budker Institute of Nuclear Physics
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	03g1eje15	Siberian Independent Institute
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	03gbabd35	Institute of Coal Chemistry and Material Science
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	045xd0268	Institute of the Earth’s Crust
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04d7gd791	Institute of Monitoring of Climatic and Ecological Systems
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04faa0n67	Institute of Economics and Industrial Engineering
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04rf83d41	East-Siberian Institute of the Ministry of Internal Affairs of the Russian Federation
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04t5w6b17	Lavrentyev Institute of Hydrodynamics
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04wteqw51	Institute for System Dynamics and Control Theory
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	04xnqnd94	Institute for Humanities Research and Indigenous Studies of the North
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	05m3tag45	Institute of Archaeology and Ethnography
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	05pp7qy10	Institute of Hydrocarbon Processing
02frkq021	Siberian Branch of the Russian Academy of Sciences	P527	has part(s)	05swf4h71	Siberian Institute of Business and Information Technologies
02frtqf06	Wasserstraßen-Neubauamt Aschaffenburg	P361	part of	0581em797	Generaldirektion Wasserstraßen und Schifffahrt
02fs6pb13	South Piedmont Community College	P361	part of	04mw0df78	North Carolina Community College System
02fsd1928	Centre scientifique et technique du bâtiment	P361	part of	00g8rx069	Ministère de la Transition écologique et de la Cohésion des territoires
02fsfnf94	Institute of Molecular and Cell Biology	P361	part of	038rjvd86	Department of Biological Sciences
02fsh0r13	China National Center for Biotechnology Development	P361	part of	027s68j25	Ministry of Science and Technology of the People's Republic of China
02fsxgh46	Hôpital l'Archet	P361	part of	05qsjq305	Centre Hospitalier Universitaire de Nice
02ft5tp06	Délégation Ile-de-France Ouest et Nord	P361	part of	03yz3tz18	Direction Générale Déléguée aux Ressources
02ft5tp06	Délégation Ile-de-France Ouest et Nord	P527	has part(s)	01s48fc08	Division Technique de I'INSU
02ft5tp06	Délégation Ile-de-France Ouest et Nord	P527	has part(s)	02nxezb95	Handicap Neuromusculaire Physiopathologie, Biothérapie et Pharmacologie Appliquées
02ft5tp06	Délégation Ile-de-France Ouest et Nord	P527	has part(s)	04jb47e97	Centre de recherches sociologiques et politiques de Paris
02ft67b52	NCC (Denmark)	P361	part of	020mgne32	NCC (Sweden)
02ftc8763	Bocas del Toro Research Station	P361	part of	01pp8nd67	Smithsonian Institution
02ftc8763	Bocas del Toro Research Station	P361	part of	035jbxr46	Smithsonian Tropical Research Institute
02ftce284	Laboratoire Charles Coulomb	P361	part of	00z54nq84	Institut de Physique
02ftce284	Laboratoire Charles Coulomb	P361	part of	051escj72	University of Montpellier
02fv42846	Laboratoire de Chimie des Processus Biologiques	P361	part of	02cte4b68	Institut de Chimie
02fv42846	Laboratoire de Chimie des Processus Biologiques	P361	part of	02en5vm52	Sorbonne University
02fv42846	Laboratoire de Chimie des Processus Biologiques	P361	part of	04ex24z53	Collège de France
02fv52296	Micron (United States)	P527	has part(s)	039m3s961	Micron (Italy)
02fv52296	Micron (United States)	P527	has part(s)	03mm3ph30	Micron (Japan)
02fv52296	Micron (United States)	P527	has part(s)	05f6fhp31	Micron (Singapore)
02fv8hj62	Tecnalia	P527	has part(s)	03rf31e64	NEIKER, the Basque Institute for Agricultural Research and Development
02fv99722	Germanisches Nationalmuseum	P361	part of	01n6r0e97	Leibniz Association
02fvybm75	Office for Product Safety and Standards	P361	part of	019ya6433	Department for Business, Energy and Industrial Strategy
02fvywg07	MCPHS University	P527	has part(s)	00hzrhy27	New England School of Acupuncture
02fw8mx86	Textron Systems (Germany)	P361	part of	04h6azc67	Textron Systems (United States)
02fwcwt37	Ametek (Germany)	P361	part of	02v81r985	Ametek (United States)
02fwden70	Astronomical Observatory of Capodimonte	P361	part of	02gh4kt33	National Institute for Astrophysics
02fwe2f11	Tung Wah Eastern Hospital	P361	part of	05sn8t512	Hospital Authority
02fwgk331	Soil Science Society of America	P361	part of	01c5bsw63	Alliance of Crop, Soil, and Environmental Science Societies
02fwpc710	Esaote (Netherlands)	P361	part of	02vmgn461	Esaote (Italy)
02fxe3b78	Sri Manakula Vinayagar Educational Trust	P527	has part(s)	04ckgfr29	Sri Manakula Vinayagar Medical College and Hospital
02fxsj090	Kaiser Permanente San Francisco Medical Center	P361	part of	00t60zh31	Kaiser Permanente
02fyj2e56	Calderdale and Huddersfield NHS Foundation Trust	P527	has part(s)	00806hw79	Huddersfield Royal Infirmary
02fyj2e56	Calderdale and Huddersfield NHS Foundation Trust	P527	has part(s)	0193wvd18	Ilkley Coronation Hospital
02fyj2e56	Calderdale and Huddersfield NHS Foundation Trust	P527	has part(s)	02mzn3c26	Holmevalley Memorial Hospital
02fyxhe35	LinkedIn (United States)	P361	part of	00d0nc645	Microsoft (United States)
02fzm7221	Gestamp (Spain)	P527	has part(s)	0281q7a54	Gestamp (Germany)
02fzm7221	Gestamp (Spain)	P527	has part(s)	056154p75	Gestamp (Sweden)
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	000kjm556	General Administration of Quality Supervision, Inspection and Quarantine
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	002k1r174	State-owned Assets Supervision and Administration Commission of the State Council
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	008zm7t63	National Bureau of Statistics of China
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	00anm2x55	Ministry of Justice
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	00rmvjy83	Ministry of Civil Affairs
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	015x8jm48	Ministry of Housing and Urban-Rural Development
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	01mv9t934	Ministry of Education of the People's Republic of China
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	021jpad90	General Administration of Sport of China
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	027s68j25	Ministry of Science and Technology of the People's Republic of China
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	02kxqx159	Ministry of Natural Resources
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	052eegr76	National Health and Family Planning Commission
02fzqav45	State Council of the People's Republic of China	P527	has part(s)	05ckt8b96	Ministry of Agriculture and Rural Affairs
02fzwdc59	Yonsei University Dental Hospital	P361	part of	04sze3c15	Yonsei University Health System
02g01cb27	Deutsches Historisches Institut Washington	P361	part of	02esxtn62	Max Weber Stiftung - Deutsche Geisteswissenschaftliche Institute im Ausland
02g01ht84	First Affiliated Hospital of Kunming Medical University	P527	has part(s)	033tc5r37	Institute of Dermatology & Venereology of the Yunnan Province
02g02rq35	Centers for Medicare and Medicaid Services	P361	part of	033jnv181	United States Department of Health and Human Services
02g0awj19	Department of Housing, Local Government and Heritage	P527	has part(s)	03xkf7525	National Parks and Wildlife Service
02g0rnd87	Nexans (France)	P527	has part(s)	03kgran92	Nexans (Norway)
02g0rnd87	Nexans (France)	P527	has part(s)	043frz513	Nexans (United Kingdom)
02g0rnd87	Nexans (France)	P527	has part(s)	05r7wgd74	Nexans (Germany)
02g0rnd87	Nexans (France)	P527	has part(s)	05t1dtb26	Nexans (United States)
02g130845	Faserinstitut Bremen	P361	part of	04ers2y35	University of Bremen
02g1g7v23	IDEX Corporation (Germany)	P361	part of	03jqyh750	IDEX Corporation (United States)
02g236n66	Université Roi Henri Christophe	P361	part of	007h7f935	University of Haiti
02g397b52	Shriners Hospitals for Children - Boston	P361	part of	03e8tm275	Shriners Hospitals for Children
02g40zn06	Institute of Psychiatry and Neuroscience of Paris	P361	part of	0589k3111	Délégation Paris 11
02g40zn06	Institute of Psychiatry and Neuroscience of Paris	P361	part of	05f82e368	Université Paris Cité
02g43d244	International Crops Research Institute for the Semi-Arid Tropics	P361	part of	04c4bm785	CGIAR
02g4b4t25	New Ulm Medical Center	P361	part of	04esegk75	Allina Health
02g4e1v18	Metabiota (Cameroon)	P361	part of	047yqrk88	Metabiota (United States)
02g4h7104	Synopsys (Belgium)	P361	part of	013by2m91	Synopsys (United States)
02g4mxc89	Laboratory for Therapeutic Innovation	P361	part of	00pg6eq24	University of Strasbourg
02g4mxc89	Laboratory for Therapeutic Innovation	P361	part of	02cte4b68	Institut de Chimie
02g55p177	Flow International Corporation (United States)	P527	has part(s)	01chnvp81	Flow International Corporation (Germany)
02g5p4n58	AbbVie (United States)	P527	has part(s)	00g7fhp37	AbbVie (Ireland)
02g5p4n58	AbbVie (United States)	P527	has part(s)	01qa0ew63	AbbVie (Netherlands)
02g5p4n58	AbbVie (United States)	P527	has part(s)	024e28c54	AbbVie (Bahamas)
02g5p4n58	AbbVie (United States)	P527	has part(s)	03538jp08	AbbVie (Germany)
02g5p4n58	AbbVie (United States)	P527	has part(s)	036wkxc84	AbbVie (Japan)
02g5p4n58	AbbVie (United States)	P527	has part(s)	049pb5632	AbbVie (Bermuda)
02g5p4n58	AbbVie (United States)	P527	has part(s)	04p6dqe59	AbbVie (Spain)
02g5p4n58	AbbVie (United States)	P527	has part(s)	04tnbfn25	AbbVie (United Kingdom)
02g5psh91	Suzhou Institute of North China Electric Power University	P361	part of	04qr5t414	North China Electric Power University
02g5xq267	Saskatchewan Ministry of Agriculture	P361	part of	04ch2gv47	Government of Saskatchewan
02g6y2720	Unité de Glycobiologie Structurale et Fonctionnelle	P361	part of	003vg9w96	National Research Institute for Agriculture, Food and Environment
02g6y2720	Unité de Glycobiologie Structurale et Fonctionnelle	P361	part of	00rydyx93	Institut des Sciences Biologiques
02g6y2720	Unité de Glycobiologie Structurale et Fonctionnelle	P361	part of	02kzqn938	University of Lille
02g702008	Kalasin University	P361	part of	01g4rg913	Rajabhat University System
02g7qcb42	Osakidetza	P527	has part(s)	00j4pze04	Hospital de Basurto
02g7qcb42	Osakidetza	P527	has part(s)	00zyk6d86	Hospital Alto Deba
02g7qcb42	Osakidetza	P527	has part(s)	01zc1f144	Hospital Universitario Araba
02g7qcb42	Osakidetza	P527	has part(s)	025714n80	Hospital de Galdakao
02g7qcb42	Osakidetza	P527	has part(s)	04fkwzm96	Donostia Unibertsitate Ospitalea
02g802m02	Mission Health	P527	has part(s)	026jj6489	Mission Children's Hospital
02g821610	University of Applied Sciences Rapperswil	P361	part of	038mj2660	Ostschweizer Fachhochschule OST
02g83kd39	Penticton Regional Hospital	P361	part of	05jdqs103	Interior Health
02g87qh62	Centro de Investigación Biomédica en Red	P361	part of	00ca2c886	Instituto de Salud Carlos III
02g87qh62	Centro de Investigación Biomédica en Red	P527	has part(s)	0119pby33	Centro de Investigación Biomédica en Red de Enfermedades Respiratorias
02g87qh62	Centro de Investigación Biomédica en Red	P527	has part(s)	04j0sev46	Centro de Investigación Biomédica en Red de Fragilidad y Envejecimiento Saludable
02g87qh62	Centro de Investigación Biomédica en Red	P527	has part(s)	050q0kv47	Centro de Investigación Biomédica en Red de Epidemiología y Salud Pública
02g8ke488	VA Sunshine Healthcare Network	P361	part of	05eq41471	Veterans Health Administration
02g8ke488	VA Sunshine Healthcare Network	P527	has part(s)	006xyf785	James A. Haley Veterans' Hospital
