subjectROR	subjectLabel	predicate	predicateLabel	objectROR	objectLabel
0310v3480		P361	part of	05qj6w324	Nationale Forschungsdateninfrastruktur
02dqrks84	Brighton and Sussex University Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
05gyj2g50	Royal Victoria Hospital	P361	part of	02wnqcb97	National Health Service
043rxf076		P527	has part(s)	019tgvf94	Université Côte d'Azur
02j6nge77	Stephanus Stiftung	P361	part of	02v2egw15	Diakonie Deutschland
00gn1c018	Alcatel-Lucent (Germany)	P361	part of	024850w61	Alcatel-Lucent (France)
003sw8164	Inland Hospital	P361	part of	02kn5wf75	Innlandet Hospital Trust
006gmme17	United States Air Force	P527	has part(s)	0399dfq26	
03sagfk94	Catalan Association of Public Universities	P527	has part(s)	01xdxns91	University of Girona
01ehe5s81	Hospital Universitario de Getafe	P361	part of	04dp46240	European University of Madrid
02pg81z63	Parc Taulí Hospital Universitari	P527	has part(s)	052g8jq94	Autonomous University of Barcelona
04pznag94	Hospital Universitário Clementino Fraga Filho	P361	part of	03490as77	Federal University of Rio de Janeiro
042g9vq32	BG Klinikum Bergmannstrost Halle	P361	part of	054224v54	
006be7t88	Centrum Kopernika Badań Interdyscyplinarnych	P361	part of	03bqmcz70	Jagiellonian University
049we9z90		P361	part of	004raaa70	Université de Toulouse
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05r7c5x85	European University of Tirana
00t6d2469		P361	part of	02qsmb048	University of Belgrade
01g4rg913	Rajabhat University System	P527	has part(s)	05ke4ws41	Yala Rajabhat University
01zhzx806	Callington Road Hospital	P361	part of	02wnqcb97	National Health Service
022j2n646	South African Radio Astronomy Observatory	P527	has part(s)	04kzeme37	Hartebeesthoek Radio Astronomy Observatory
03kpdys72	Triemli Hospital	P361	part of	04933pe04	
05ahcwz21	Amrita Institute of Medical Sciences and Research Centre	P361	part of	03am10p12	Amrita Vishwa Vidyapeetham University
048ztsn21	Cochrane	P361	part of	00dbkrq51	Cochrane
04cxs7048	Hospital Universitario de Valme	P361	part of	03q4c3e69	Andalusian Health Service
03fpf5m04	Weston Area Health NHS Trust	P361	part of	02wnqcb97	National Health Service
05w3e4z48	New Cross Hospital	P361	part of	02wnqcb97	National Health Service
03ngg2631	Ministry of Defence of the Russian Federation	P361	part of	02hchde94	Government of Russia
041awyd76		P361	part of	044xk2674	Hellenic Air Force
00dee9m47	St. Oswald's Hospital	P361	part of	02wnqcb97	National Health Service
04j8fde02	Centre Français de Recherche en Sciences Sociales	P361	part of	03q2wez45	Instituts Français de Recherche à L'Étranger
052r7yf45	Institute of Chemical Kinetics and Combustion	P361	part of	02frkq021	Siberian Branch of the Russian Academy of Sciences
05859w570		P361	part of	01460j859	Universitat Politècnica de València
046s1f829		P361	part of	033bb5z47	Bauhaus-Universität Weimar
00vrp1e19	Axminster Hospital	P361	part of	02wnqcb97	National Health Service
02h3vcz70	Sciences Po Lyon	P361	part of	01rk35k63	University of Lyon System
021qf1j15	Townlands Memorial Hospital	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	051escj72	University of Montpellier
03zttf063	Swedish Research Council	P361	part of	01pntf040	Ministry of Education and Research
05x8v1903		P361	part of	02emftt08	Alaska Department of Natural Resources
04dcagg48	Bloxwich Hospital	P361	part of	02wnqcb97	National Health Service
03bdt1p29	Musik Akademie Basel	P361	part of	04mq2g308	University of Applied Sciences and Arts Northwestern Switzerland
0045hsd50	United States Educational Foundation in Pakistan	P361	part of	014geb094	
04eg5s337	Mediterranean Universities Union	P527	has part(s)	00cfa1c07	Palestine Technical University - Kadoorie
01dkyve95		P527	has part(s)	03zek0r74	L'Institut Agro Dijon
04c4jf131	Government of Uganda	P527	has part(s)	04d94aw40	Ministry of Lands, Housing & Urban Development
051p4rr20	Ashford and St Peter's Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	01e6ksd91	Università Iuav di Venezia
02pc6pc55	Okayama University	P527	has part(s)	019tepx80	Okayama University Hospital
02ahksm63	Diakonie Baden	P361	part of	02v2egw15	Diakonie Deutschland
006jqh454	Brookfields Hospital	P361	part of	02wnqcb97	National Health Service
04z61sd03	Alder Hey Children's Hospital	P361	part of	02wnqcb97	National Health Service
022efad20	University of Gabès	P527	has part(s)	01fy5k372	École Nationale d'Ingénieurs de Gabès
052d1a351	Museum für Naturkunde	P361	part of	01hcx6992	Humboldt-Universität zu Berlin
02xphqm22	County Hospital	P361	part of	02wnqcb97	National Health Service
04eg5s337	Mediterranean Universities Union	P527	has part(s)	02rc97e94	University of Calabria
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03j4zvd18	Foro Italico University of Rome
0391qz193	Centro de Ciencias Humanas y Sociales	P527	has part(s)	01jg7hk52	Instituto de Economía, Geografía y Demografía
016vvkz13	European Patent Organisation	P361	part of	050pmr719	European Patent Organisation
05e9bn444	Institute of Mathematical Sciences	P361	part of	03ths8210	Carlos III University of Madrid
00gk22h75	Walton Hospital	P361	part of	02wnqcb97	National Health Service
05hphhy26	University of Central Asia	P361	part of	04rrs4x54	University of Central Asia
04gyf1771	University of California, Irvine	P527	has part(s)	00cm8nm15	University of California, Irvine Medical Center
017h2rd72	Institut Supérieur de l'Électronique et du Numérique	P527	has part(s)	02vwykf33	ISEN Méditerranée
04cd78k07	London Ambulance Service NHS Trust	P361	part of	02wnqcb97	National Health Service
035cp7g76		P361	part of	05p85rs79	Ohio Department of Natural Resources
05wnp9598	Air Education and Training Command	P361	part of	006gmme17	United States Air Force
03g5f5777	Maine Medical Center	P361	part of	034c1gc25	Maine Medical Center
05nw98r31	European Gravitational Observatory	P527	has part(s)	02g61p297	Virgo
037wy0p68	Children's Oncology Group	P361	part of	03yyg2352	Children's Oncology Group
04bg06z22	Burnham On Sea War Memorial Hospital	P361	part of	02wnqcb97	National Health Service
011wdec52		P361	part of	01ej9dk98	University of Melbourne
02495e989	Université Catholique de Louvain	P527	has part(s)	02ygek028	Université Saint-Louis
02wt5sv47		P361	part of	00za53h95	Johns Hopkins University
00wn7d965	University of Virginia Health System	P361	part of	0153tk833	University of Virginia
023y2na82	Human Fertilisation and Embryology Authority	P361	part of	05wnh3t63	Government of the United Kingdom
030jvtg87		P361	part of	00mkhxb43	University of Notre Dame
01ketq791	Aldeburgh Hospital	P361	part of	02wnqcb97	National Health Service
03bczw616	Federal Service for Surveillance on Consumer Rights Protection and Human Wellbeing	P361	part of	02hchde94	Government of Russia
036jr6x18	Save the Children	P361	part of	02y2gng66	Save the Children
00sx0cd23	Balseiro Institute	P361	part of	05sn8wf81	National University of Cuyo
052detg56	Ministry of New and Renewable Energy	P361	part of	036h6g940	Government of India
02t83f864	Wessex Regional Genetics Laboratory	P361	part of	02wnqcb97	National Health Service
01nffqt88	Politecnico di Milano	P527	has part(s)	048kvyv71	Politecnico di Milano - Department of Design
0022b3c04	Nottingham City Hospital	P361	part of	02wnqcb97	National Health Service
00ja2ye75	Salisbury NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
02htvcm84		P361	part of	013yc5d80	
02nx8n605	TU9	P527	has part(s)	04t3en479	Karlsruhe Institute of Technology
04w6pnc49	Hungarian Research Network	P527	has part(s)	036wvs663	Research Centre for Astronomy and Earth Sciences
012habm93	Hospital de Egas Moniz	P361	part of	036ypft38	Centro Hospitalar de Lisboa Ocidental
01ncx3917	Rosie Hospital	P361	part of	02wnqcb97	National Health Service
006a7pj43	Centre Hospitalier Universitaire de Québec	P527	has part(s)	034sbqc84	Hôtel-Dieu de Québec
03wtvtx73		P361	part of	00mv6sv71	University of Zagreb
040at4140	International Federation of Red Cross and Red Crescent Societies	P527	has part(s)	045thge14	Finnish Red Cross
00c4zhw53	Open Group	P527	has part(s)	00nqjkj48	NCR (United States)
014qpa824	Minnesota State Colleges and Universities System	P527	has part(s)	05b5ahr77	Pine Technical and Community College
0573ts924	Princess Royal Hospital	P361	part of	02wnqcb97	National Health Service
04bkhy554	Changzhou No.2 People's Hospital	P361	part of	059gcgy73	Nanjing Medical University
00s1xev78	National Library of Colombia	P361	part of	05ms7st28	Ministry of Culture
02m7qex15	South West Yorkshire Partnership NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
00gnxy738	UK Web Archive	P361	part of	051samc18	National Library of Scotland
00v4dac24	Leeds Teaching Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
03r1qk590	Milton Keynes Hospital NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
056v2rs36		P361	part of	03db2by73	Instituto Superior Técnico
02y9g2b52	Morehouse College	P527	has part(s)	029zqs055	College of Wooster
01j64ar73	East Cheshire NHS Trust	P361	part of	02wnqcb97	National Health Service
04cyg3w17	Finnish Heritage Agency	P361	part of	02w52zt87	Ministry of Education and Culture
03bxybp61	Competence Centre for Materials Science and Technology	P361	part of	02s376052	École Polytechnique Fédérale de Lausanne
00qsm3z32	B.I. Stepanov Institute of Physics	P361	part of	02j8pe645	National Academy of Sciences of Belarus
036p7xd52	West Berkshire Community Hospital	P361	part of	02wnqcb97	National Health Service
0591s4t67	Servicio Gallego de Salud	P361	part of	026z37f85	
00vcj2z66	Royal Ontario Museum	P361	part of	03dbr7087	University of Toronto
02zz1nj61		P361	part of	05qewa988	
04eg5s337	Mediterranean Universities Union	P527	has part(s)	05x6qnc69	Lebanese University
005381c03	Swiss Academy of Humanities and Social Sciences	P361	part of	05b2r4b98	
04eg5s337	Mediterranean Universities Union	P527	has part(s)	029cgt552	Tunis El Manar University
00z2vfv58	University Centre of the Westfjords	P361	part of	01gnd8r41	University of Akureyri
05cn4v910	Sheffield Health and Social Care NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04r6r5p42	Neft Kimya Prosesləri Institutu	P361	part of	006m4q736	Azerbaijan National Academy of Sciences
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03znjxt55	Mercatorum University
054eytx62		P361	part of	02qsmb048	University of Belgrade
03p37kd86	Midnapore Medical College and Hospital	P361	part of	021nb2v44	Medical College and Hospital, Kolkata
02r581p42	Hospital de Santa Cruz	P361	part of	036ypft38	Centro Hospitalar de Lisboa Ocidental
04eg5s337	Mediterranean Universities Union	P527	has part(s)	03p3aeb86	University of Murcia
02ypept83	United States Space Force	P527	has part(s)	013yc5d80	
02nx8n605	TU9	P527	has part(s)	042aqky30	TU Dresden
01g4rg913	Rajabhat University System	P527	has part(s)	02x7w2961	Pibulsongkram Rajabhat University
02js17r36	South Tees Hospitals NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
01bhb2k54	Quality Meat Scotland	P361	part of	04v2xmd71	Scottish Government
03r8z3t63	UNSW Sydney	P527	has part(s)	0125wpx05	
04w1m5n60	Hôtel-Dieu de France	P361	part of	044fxjq88	Saint Joseph University
03hre7f61	Hospital Regional de Alta Especialidad del Bajío	P361	part of	0082wq496	Secretaria de Salud
05x6t5z92	Fleetwood Hospital	P361	part of	02wnqcb97	National Health Service
0419fj215	Aerospace Information Research Institute	P527	has part(s)	04acsr153	Academy of Opto-Electronics
03f7qhc68	Broadgreen Hospital	P361	part of	02wnqcb97	National Health Service
03mq2kf66	Dr. Suat Seren Göğüs Hastalıkları Hastanesi	P361	part of	03k7bde87	Sağlık Bilimleri Üniversitesi
034pcpg38	Bard College at Simon's Rock	P361	part of	04yrgt058	Bard College
01w151e64	Bristol Eye Hospital	P361	part of	03jzzxg14	
04fab7w85		P361	part of	04z8k9a98	University of Coimbra
0349bbg69		P361	part of	02kpeqv85	Kyoto University
057x6za15	University of Carthage	P527	has part(s)	00dse3307	Tunisia Polytechnic School
036f4sz05	Łukasiewicz Research Network	P527	has part(s)	052svzr34	Łukasiewicz Research Network - Wood Technology Institute
040at4140	International Federation of Red Cross and Red Crescent Societies	P527	has part(s)	030vkcn94	Korean Red Cross
03ap6wx93	Queen's Medical Centre	P361	part of	02wnqcb97	National Health Service
026t9b832	Institut français d'études sur l'Asie centrale	P361	part of	03q2wez45	Instituts Français de Recherche à L'Étranger
0358tcd02	Northamptonshire Healthcare NHS Foundation Trust	P361	part of	02wnqcb97	National Health Service
04w6pnc49	Hungarian Research Network	P527	has part(s)	0249v7n71	Institute for Computer Science and Control
007g5gk82		P361	part of	02qsmb048	University of Belgrade
03jzzxg14		P361	part of	02wnqcb97	National Health Service
03vtyzs10	Mersey Care NHS Trust	P361	part of	02wnqcb97	National Health Service
02ntrvv07	University Press of New England	P361	part of	02n2ava60	University of New England
04wwmh526	Fraunhofer Center for Silicon Photovoltaics	P361	part of	05hkkdn48	Fraunhofer Society
052qegn86		P527	has part(s)	05t8ffp36	Real Academia Española
028brk668	Hospital Infantil Universitario Niño Jesús	P361	part of	01cby8j38	Autonomous University of Madrid
04eg5s337	Mediterranean Universities Union	P527	has part(s)	024mpte60	University of Kairouan
04azmz153	Stadtspital Waid	P361	part of	04933pe04	
01j5zzr31	Open Group	P527	has part(s)	01ek73717	Intel (United States)
05anzrg13	East of England Ambulance Service NHS Trust	P361	part of	02wnqcb97	National Health Service
05xy1nn52	Multiscale Bioimaging	P527	has part(s)	043j0f473	German Center for Neurodegenerative Diseases
042syqv10	Dryden Road Clinic	P361	part of	02wnqcb97	National Health Service
01pc8e529	Zaporizhia State Medical University	P361	part of	01sxtx626	Ministry of Health
002wdx176	Practical Action	P361	part of	039neah40	Practical Action
04pw0tr28	Refaja Ziekenhuis	P361	part of	01tm5k604	Treant Zorggroep
01g4rg913	Rajabhat University System	P527	has part(s)	03mh64g46	Phuket Rajabhat University
02e9m1r40	Hôpital Corentin-Celton	P361	part of	00pg5jh14	Assistance Publique – Hôpitaux de Paris
02q1spa57	Tunis University	P527	has part(s)	02a6s9190	
00d7h8p49		P361	part of	05f82e368	Université Paris Cité
01jdpyv68	Saarland University	P527	has part(s)	00nvxt968	Universitätsklinikum des Saarlandes
0511th722	Hôpital Albert-Chenevier	P361	part of	033yb0967	Hôpitaux Universitaires Henri-Mondor
03jt4wj37	Universitätskliniken Salzburg	P527	has part(s)	01fpkt395	Christian Doppler Klinik
030zsh764	Worcestershire Acute Hospitals NHS Trust	P361	part of	02wnqcb97	National Health Service
02y9g2b52	Morehouse College	P527	has part(s)	03jep7677	Carleton College
04jpkas74	Albertinen Diakoniewerk	P361	part of	02v2egw15	Diakonie Deutschland
03sbefh90		P361	part of	006gmme17	United States Air Force
04w6pnc49	Hungarian Research Network	P527	has part(s)	01jsgmp44	Institute of Experimental Medicine
01pj4nt72	Nordland Hospital	P361	part of	04wjd1a07	Nordland Hospital Trust
0149t5h43	Hospital General Dr Aurelio Valdivieso	P361	part of	0082wq496	Secretaria de Salud
04nx63b17	Ministère de l'Économie et des Finances	P527	has part(s)	01d2prf79	Direction Générale des Entreprises
014qpa824	Minnesota State Colleges and Universities System	P527	has part(s)	04att9732	Minnesota State University, Mankato
02y9g2b52	Morehouse College	P527	has part(s)	0197n2v40	Pitzer College
04pmn0e78	University of Alcalá	P527	has part(s)	057seh071	Franklin Institute
05wnef833	Saxon State Ministry for Science and the Arts	P527	has part(s)	04wtxqn67	Dresden State Art Collections
020sr6z07	Centro Hospitalar Lisboa Norte	P361	part of	020j5zv28	
028vv3s82	East Surrey Hospital	P361	part of	02wnqcb97	National Health Service
02cp6jm68		P361	part of	05a28rw58	ETH Zurich
03gr30s78	Buckland Hospital	P361	part of	02wnqcb97	National Health Service
03sxdvx36	Nevada System of Higher Education	P527	has part(s)	038m8dc24	Great Basin College
